PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,1,2,"Tikkanen, Mr. Juho",male,48.0,0,0,11751,7.6248,,C
891,1,1,"Mallet, Master. Andre",male,4.89,0,0,A/5 21174,23.5289,C90,S
1,0,3,"Dakic, Mr. Branko",male,,1,0,SC/PARIS 2133,79.423,E44,C
891,1,1,"Burns, Miss. Elizabeth Margaret",male,0.42,1,0,347464,23.3672,,S
457,1,3,"LeRoy, Miss. Bertha",male,,0,0,219533,22.8649,,C
578,1,2,"McDermott, Miss. Brigdet Delia",female,,0,2,349239,51.8489,A6,C
1,0,2,"Weir, Col. John",male,,1,0,C.A. 2673,21.888,,Q
424,1,3,"Hansen, Mr. Henrik Juul",male,0.42,3,0,219533,13.1912,,Q
891,1,1,"Eklund, Mr. Hans Linus",female,,1,1,11751,0.0,C110,C
88,1,3,"Brewe, Dr. Arthur Jackson",male,26.94,1,0,4135,165.3954,,S
446,1,2,"Graham, Miss. Margaret Edith",male,26.5,0,1,SC/PARIS 2133,13.7488,A6,C
168,1,3,"Brewe, Dr. Arthur Jackson",female,0.42,0,0,219533,17.762,,S
891,0,3,"Endres, Miss. Caroline Louise",male,,1,0,4137,3.0639,E68,Q
432,1,1,"Long, Mr. Milton Clyde",female,,7,1,PC 17569,25.3105,B3,S
712,0,1,"Peters, Miss. Katie",male,21.24,6,0,A/5. 10482,7.7142,,C
1,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,29.0,0,0,PP 4348,0.7415,C52,S
1,0,3,"Francatelli, Miss. Laura Mabel",male,0.42,0,0,PC 17759,0.0,,C
181,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0.42,1,0,372622,0.0,,C
1,1,3,"Renouf, Mr. Peter Henry",female,,0,1,347083,0.5996,,S
1,1,1,"Lang, Mr. Fang",male,,1,3,11755,0.0,A19,C
231,0,3,"Weir, Col. John",female,,1,1,236171,9.2757,,S
40,1,3,"Kelly, Miss. Mary",male,,0,0,PC 17759,120.3797,C65,S
702,0,3,"Hays, Miss. Margaret Bechstein",male,29.25,0,2,113786,0.0,C50,S
361,0,1,"Berriman, Mr. William John",male,2.0,0,0,C.A. 2315,0.0,,S
658,1,3,"Clifford, Mr. George Quincy",male,,0,1,PC 17759,13.4108,,S
458,1,3,"Bradley, Mr. George (""George Arthur Brayton"")",female,32.13,0,0,236171,3.7727,,C
1,0,1,"Collyer, Mr. Harvey",male,47.99,0,1,219533,23.7616,A32,Q
1,0,3,"Rush, Mr. Alfred George John",male,,0,0,A/5. 10482,0.0,,C
1,1,3,"Pengelly, Mr. Frederick William",male,33.8,0,0,SOTON/O.Q. 3101310,0.0,,C
1,1,1,"Porter, Mr. Walter Chamberlain",male,31.21,0,3,SOTON/O.Q. 392078,2.7023,,S
1,1,3,"Sutehall, Mr. Henry Jr",male,35.3,0,0,14312,1.6664,D21,Q
672,1,3,"Ryerson, Miss. Susan Parker ""Suzette""",male,52.42,0,1,347073,0.0,,C
681,1,1,"McMahon, Mr. Martin",male,,1,0,349239,19.3888,,Q
612,1,3,"Hamalainen, Master. Viljo",male,27.15,1,2,4136,19.0963,D46,S
1,0,3,"Saad, Mr. Khalil",male,30.18,1,6,347064,21.2513,,C
1,0,3,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,32.7,1,0,PC 17759,20.0811,,C
517,0,3,"Lang, Mr. Fang",female,0.42,1,0,113796,8.3591,,S
891,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,,1,0,236171,23.0159,,S
105,1,3,"Dick, Mr. Albert Adrian",male,17.04,1,0,347464,0.0,,C
1,1,2,"Harper, Rev. John",female,47.62,0,0,STON/O 2. 3101280,52.004,,S
738,0,2,"Barbara, Miss. Saiide",male,28.67,0,0,349239,4.5148,,C
891,1,2,"Minahan, Dr. William Edward",female,26.52,0,0,17764,20.5348,,C
684,1,1,"Panula, Master. Juha Niilo",male,16.67,1,0,315084,0.0,,S
536,1,1,"Silverthorne, Mr. Spencer Victor",female,51.04,0,0,A/5. 10482,3.5017,,S
473,0,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",male,,0,0,347083,134.0246,,C
782,1,3,"Larsson, Mr. August Viktor",male,25.98,0,1,2628,26.2639,C126,C
891,1,1,"Silverthorne, Mr. Spencer Victor",female,,1,0,11753,0.0,,S
891,1,2,"Attalah, Mr. Sleiman",male,,1,0,113786,0.0,,S
362,1,3,"Serepeca, Miss. Augusta",female,,1,0,367655,0.0,,C
811,0,3,"Carter, Mrs. William Ernest (Lucile Polk)",female,,0,0,113051,320.0411,,S
147,1,1,"Johnson, Mr. Alfred",female,61.34,1,1,349239,26.222,D20,S
577,1,2,"Ryan, Mr. Patrick",male,,0,0,113051,0.0,,C
318,1,3,"Leinonen, Mr. Antti Gustaf",male,34.84,0,1,219533,6.4443,,S
891,1,3,"Hamalainen, Master. Viljo",male,,0,0,29106,21.4623,,S
1,1,3,"Silverthorne, Mr. Spencer Victor",male,49.3,1,0,372622,14.278,,S
264,1,1,"Becker, Master. Richard F",male,,0,0,349239,0.0,,S
406,1,3,"Davis, Miss. Mary",male,80.0,0,0,14313,56.7299,,C
891,0,1,"Lobb, Mr. William Arthur",male,33.36,7,0,36973,79.7533,,S
409,1,2,"McMahon, Mr. Martin",male,24.47,0,0,C 17369,187.5882,A26,C
544,1,1,"Padro y Manent, Mr. Julian",male,,0,0,29106,59.4857,,C
406,0,3,"Lundahl, Mr. Johan Svensson",male,36.37,0,0,PC 17759,0.0,,C
387,0,3,"Daly, Mr. Eugene Patrick",male,0.42,1,1,349239,0.2385,,C
1,0,2,"Slabenoff, Mr. Petco",male,6.64,0,1,349239,44.0786,,S
1,0,1,"Otter, Mr. Richard",male,29.61,0,1,4136,25.4861,,S
665,0,1,"Gaskell, Mr. Alfred",female,24.46,1,0,219533,0.0,,C
1,0,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,6.86,3,0,SC/PARIS 2133,0.0,,S
891,0,1,"Pickard, Mr. Berk (Berk Trembisky)",female,,0,1,219533,0.0,,C
78,1,2,"Bailey, Mr. Percy Andrew",male,75.97,4,0,36963,213.2887,,C
891,0,1,"Lester, Mr. James",male,0.42,0,1,382649,0.0,D,C
143,1,2,"Hogeboom, Mrs. John C (Anna Andrews)",male,15.66,0,2,11751,0.0,,C
474,1,1,"Moubarek, Master. Gerios",male,,1,0,219533,20.46,,S
891,0,1,"Kent, Mr. Edward Austin",male,,0,0,219533,12.9214,A6,S
136,1,3,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",male,77.36,0,0,29106,18.3726,,S
381,1,2,"Tikkanen, Mr. Juho",male,80.0,0,1,SC/PARIS 2133,0.0,C125,S
1,1,1,"Mellinger, Miss. Madeleine Violet",female,,0,2,2664,0.0,,C
474,0,1,"Tikkanen, Mr. Juho",male,,0,0,347083,55.1882,,S
474,1,2,"Lang, Mr. Fang",male,79.71,1,0,349239,5.3029,,C
891,1,1,"Toomey, Miss. Ellen",male,24.9,1,0,349214,21.9096,C49,C
483,0,3,"Milling, Mr. Jacob Christian",female,,0,0,113051,0.0,,S
891,0,3,"Weir, Col. John",male,8.42,1,1,113051,13.7775,,C
1,0,1,"Andrews, Mr. Thomas Jr",male,28.1,0,0,113796,0.0,,S
495,1,3,"McMahon, Mr. Martin",male,,1,0,349239,0.0,,Q
1,0,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",male,80.0,1,0,11753,13.0656,,C
461,1,3,"Brewe, Dr. Arthur Jackson",female,30.47,0,1,219533,0.0,C106,S
1,1,2,"Wiklund, Mr. Jakob Alfred",male,,0,0,315153,13.8903,,S
1,1,2,"Artagaveytia, Mr. Ramon",male,30.96,1,1,113760,1.3407,C83,S
891,1,2,"Brewe, Dr. Arthur Jackson",male,3.09,1,1,29106,3.1932,,C
708,1,3,"Reed, Mr. James George",female,80.0,0,0,W./C. 14263,2.6694,,Q
1,1,3,"Rush, Mr. Alfred George John",female,30.77,0,0,345767,24.5949,,S
891,0,1,"Brewe, Dr. Arthur Jackson",male,31.72,0,0,236171,6.8233,,S
130,1,2,"Silverthorne, Mr. Spencer Victor",male,26.59,1,0,345767,51.4087,,S
1,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",male,,1,3,358585,53.1397,,S
528,1,3,"Moran, Miss. Bertha",male,,0,1,349239,15.0607,D20,S
478,1,3,"Smith, Mr. Richard William",male,,7,1,349239,10.7917,,S
1,1,3,"Lindell, Mr. Edvard Bengtsson",male,,1,0,219533,25.4722,C126,S
260,1,2,"Montvila, Rev. Juozas",male,14.0,1,0,C.A. 2315,36.9647,,Q
891,1,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,25.65,0,0,347073,20.4899,B42,S
386,1,3,"Silverthorne, Mr. Spencer Victor",male,24.71,0,1,372622,0.7348,,S
87,1,3,"Youseff, Mr. Gerious",male,,0,0,4136,22.5362,,S
1,0,3,"Salonen, Mr. Johan Werner",male,,0,0,113051,3.8616,,S
891,0,1,"O'Sullivan, Miss. Bridget Mary",male,24.5,1,0,219533,0.0,,C
891,1,1,"Rice, Master. Arthur",male,,0,1,SC/AH 29037,7.0231,,S
587,1,1,"Leinonen, Mr. Antti Gustaf",male,,0,0,349239,0.0,,C
1,1,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,0.42,0,0,14312,0.0,,S
891,0,1,"Brewe, Dr. Arthur Jackson",female,,0,0,113796,0.0,,S
275,1,3,"Svensson, Mr. Johan",male,,1,0,228414,0.4057,,S
497,0,3,"Daly, Mr. Eugene Patrick",male,,0,0,SC/PARIS 2133,0.0,,S
510,0,2,"Williams, Mr. Leslie",male,21.3,1,0,219533,0.0,,C
1,1,3,"Heikkinen, Miss. Laina",male,34.02,1,1,PC 17759,10.4273,,S
1,1,1,"Simonius-Blumer, Col. Oberst Alfons",female,33.56,0,0,113786,0.0,,S
35,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,9.55,1,0,349239,0.0,C125,C
447,1,3,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",male,24.41,1,0,A/5 21174,42.9811,F2,C
1,1,3,"de Pelsmaeker, Mr. Alfons",male,,0,0,113786,0.0,B38,S
52,1,2,"Moutal, Mr. Rahamin Haim",male,62.85,1,0,349239,13.9904,D37,S
520,1,2,"Eklund, Mr. Hans Linus",male,,1,0,349239,16.6091,E25,C
700,1,2,"Kelly, Miss. Mary",female,16.03,0,1,C 17369,22.7897,C87,S
411,1,1,"Nakid, Miss. Maria (""Mary"")",male,17.69,0,1,349239,0.0,,S
1,1,2,"Pickard, Mr. Berk (Berk Trembisky)",male,75.83,1,0,113796,4.6776,,S
66,0,1,"Beavan, Mr. William Thomas",female,,1,0,349239,16.372,,S
545,0,1,"Collyer, Mr. Harvey",male,34.56,0,0,14313,26.1859,A7,Q
1,1,1,"Karlsson, Mr. Nils August",male,31.08,1,0,219533,0.0,,S
311,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,70.18,0,0,349209,18.3881,,S
1,0,1,"Sirota, Mr. Maurice",male,,1,2,2689,56.2834,,C
450,1,1,"Ling, Mr. Lee",male,32.57,0,0,219533,1.7392,,Q
1,1,3,"Rogers, Mr. William John",male,27.69,1,0,11751,9.6965,,C
637,1,3,"Bracken, Mr. James H",female,15.02,0,0,219533,0.0,,C
809,1,3,"Jalsevac, Mr. Ivan",female,,0,1,14311,0.0,E58,C
670,1,2,"Doling, Miss. Elsie",male,0.42,1,0,323592,2.4135,,S
891,1,2,"Bailey, Mr. Percy Andrew",male,58.94,0,0,347083,20.7602,,Q
891,1,1,"Eklund, Mr. Hans Linus",male,21.14,1,2,219533,0.0,,S
1,1,3,"Lobb, Mr. William Arthur",female,,0,0,349209,0.0,C111,C
891,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,6.38,0,0,11751,36.7482,,Q
363,1,1,"Berriman, Mr. William John",male,,0,1,2641,0.0,,Q
1,1,3,"Brewe, Dr. Arthur Jackson",male,11.35,1,0,11751,6.9866,,S
1,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,32.89,0,1,113796,0.3603,,S
1,1,3,"Tikkanen, Mr. Juho",male,26.81,1,1,113786,0.0,,Q
891,1,3,"Bowen, Mr. David John ""Dai""",male,,0,0,347085,0.0,,C
657,1,1,"McMahon, Mr. Martin",male,80.0,0,1,219533,0.0,,S
1,0,3,"O'Sullivan, Miss. Bridget Mary",male,19.0,0,1,111240,24.8288,D21,Q
1,1,2,"Bailey, Mr. Percy Andrew",male,1.33,1,0,219533,0.0,,S
891,1,1,"Taussig, Miss. Ruth",female,9.18,0,0,113051,0.0,,S
891,0,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,,0,0,11753,2.1703,D,C
221,0,3,"Givard, Mr. Hans Kristensen",male,33.69,0,0,228414,0.0,,S
827,1,3,"Richards, Mrs. Sidney (Emily Hocking)",male,,0,1,2694,41.6059,,C
855,1,3,"Eklund, Mr. Hans Linus",female,45.23,1,0,11751,20.2586,,C
226,0,3,"Vander Cruyssen, Mr. Victor",female,,1,0,244310,2.4844,,C
891,0,1,"Daly, Mr. Eugene Patrick",male,0.42,0,0,250655,0.0,,S
1,0,1,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",male,,0,1,54636,130.1324,,S
860,0,3,"Rush, Mr. Alfred George John",male,30.58,0,1,28664,0.0,,S
1,0,3,"Turcin, Mr. Stjepan",female,18.93,0,1,4136,98.4261,,Q
295,0,3,"Silverthorne, Mr. Spencer Victor",male,14.21,0,0,113051,348.8196,C93,S
1,0,3,"O'Sullivan, Miss. Bridget Mary",female,80.0,1,1,113786,0.0,,S
1,1,3,"Abbott, Mr. Rossmore Edward",male,,0,0,228414,2.0609,,S
828,1,1,"Laroche, Mr. Joseph Philippe Lemercier",female,24.55,0,0,113796,0.0,,S
150,1,3,"Lang, Mr. Fang",male,15.05,0,0,349239,9.7771,,Q
320,1,1,"Elias, Mr. Tannous",male,25.15,0,0,2664,23.5699,,S
1,0,3,"Lang, Mr. Fang",male,28.45,0,1,110813,22.9883,,C
761,1,2,"Mernagh, Mr. Robert",male,10.23,0,0,372622,32.5435,,S
275,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,6.55,1,1,54636,0.0,,C
422,1,1,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,0.42,1,0,349239,0.8347,,S
1,1,1,"Lang, Mr. Fang",male,64.18,1,0,11751,9.2028,,C
221,0,3,"Trout, Mrs. William H (Jessie L)",female,28.33,5,0,347073,24.0154,,S
891,1,3,"Daly, Mr. Eugene Patrick",male,20.38,0,0,A/5. 3337,0.0,,S
891,1,2,"Davies, Mr. Alfred J",male,25.97,0,1,11753,0.0,,S
1,0,1,"Olsen, Mr. Ole Martin",male,5.89,0,0,PC 17473,19.3775,C90,S
891,1,1,"Hansen, Mr. Claus Peter",male,54.38,0,0,14311,1.2611,,C
561,1,1,"Lefebre, Miss. Mathilde",male,15.11,0,0,349207,5.4749,,C
879,1,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,,0,0,349239,0.0,,S
891,0,1,"Mamee, Mr. Hanna",male,37.88,4,0,347464,0.0,,Q
1,1,1,"Svensson, Mr. Olof",female,,0,0,113796,12.4808,,S
624,0,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,24.86,0,1,11751,1.8882,,S
1,1,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",male,13.98,1,1,113572,25.998,,C
112,0,3,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",male,71.04,0,0,SC/AH 29037,0.0,,C
300,1,3,"Eklund, Mr. Hans Linus",male,7.29,0,0,11769,0.0,,C
1,1,1,"Lobb, Mr. William Arthur",female,10.19,0,1,349239,25.8929,,S
891,1,3,"Norman, Mr. Robert Douglas",male,34.09,1,1,219533,4.2677,,C
1,1,3,"Daly, Mr. Eugene Patrick",male,36.42,0,6,113760,0.7678,,C
429,1,2,"Rush, Mr. Alfred George John",male,29.08,0,2,349239,0.0,,S
199,1,3,"Johannesen-Bratthammer, Mr. Bernt",female,31.24,1,0,14313,0.0,,S
891,0,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",male,21.31,0,1,236171,0.0,A23,C
421,1,2,"Lang, Mr. Fang",male,0.42,1,0,349239,21.299,,S
428,1,3,"O'Sullivan, Miss. Bridget Mary",female,14.15,0,0,113796,41.6012,,C
475,1,3,"Webber, Miss. Susan",male,,0,0,347083,37.1394,,S
1,1,3,"Brewe, Dr. Arthur Jackson",male,80.0,1,1,113572,16.7028,,S
1,1,3,"Odahl, Mr. Nils Martin",female,12.63,1,0,113051,23.5901,,S
746,1,2,"Mellinger, Miss. Madeleine Violet",male,45.13,1,0,350046,29.4262,,C
688,1,3,"Lang, Mr. Fang",male,15.27,0,0,4136,0.0,C52,S
538,1,1,"Wells, Miss. Joan",male,,0,1,358585,0.0,,S
392,1,3,"Olsen, Mr. Henry Margido",male,34.09,0,0,349239,0.0,F E69,Q
719,0,1,"Braund, Mr. Lewis Richard",male,,4,0,349239,14.3118,,Q
291,1,3,"Stone, Mrs. George Nelson (Martha Evelyn)",male,,3,0,236171,103.7075,,S
706,1,3,"O'Dwyer, Miss. Ellen ""Nellie""",female,27.43,1,0,228414,51.3837,,S
891,1,3,"Barbara, Miss. Saiide",male,0.42,1,1,219533,40.4901,,C
1,0,3,"Toomey, Miss. Ellen",male,,0,0,PC 17759,5.5571,,S
1,1,3,"Strandberg, Miss. Ida Sofia",female,27.97,6,0,C.A. 31921,14.5276,A36,Q
1,0,3,"Karlsson, Mr. Nils August",male,,1,0,4137,0.0,,S
891,0,2,"Karlsson, Mr. Nils August",male,20.15,0,0,113051,60.2968,F G73,S
478,0,3,"Sage, Mr. Frederick",male,0.42,0,0,364516,23.3975,,S
1,1,2,"Hogeboom, Mrs. John C (Anna Andrews)",male,69.47,1,1,PC 17609,22.6374,,Q
605,1,1,"Kink-Heilmann, Miss. Luise Gretchen",female,,1,1,347464,0.0,,S
556,0,1,"Daly, Mr. Eugene Patrick",female,27.82,1,0,A/5 21174,25.0823,,S
424,1,1,"Bailey, Mr. Percy Andrew",male,31.22,1,2,31028,0.0,,C
1,1,3,"Carter, Mr. William Ernest",male,8.03,1,1,219533,23.1957,,S
1,1,3,"Daly, Mr. Eugene Patrick",female,9.41,0,2,219533,8.3883,,S
614,1,3,"Carter, Mrs. William Ernest (Lucile Polk)",male,18.92,0,2,372622,21.9648,,S
891,0,3,"Jarvis, Mr. John Denzil",male,24.52,0,0,347061,0.0,,Q
18,1,2,"Giles, Mr. Frederick Edward",male,,0,0,349216,4.1159,D6,C
891,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",male,56.66,0,0,SOTON/O.Q. 3101311,0.0,,S
606,1,1,"Kassem, Mr. Fared",male,,1,0,113796,0.2803,,S
389,0,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",male,17.19,0,3,SC/AH 29037,0.0,,S
808,0,3,"Pinsky, Mrs. (Rosa)",male,11.54,0,1,219533,3.1288,,S
1,1,3,"Asplund, Miss. Lillian Gertrud",female,,1,1,113051,0.0,,C
1,1,3,"Gee, Mr. Arthur H",male,,1,1,347464,2.9041,,S
891,1,3,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",male,33.38,0,1,PC 17754,4.4751,,S
1,0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,24.5,0,0,113051,0.0,,S
466,1,1,"Brewe, Dr. Arthur Jackson",female,,2,0,SC/PARIS 2133,7.1795,,S
891,0,3,"Olsen, Mr. Henry Margido",female,25.06,1,0,PC 17759,0.0,,S
207,1,3,"Shelley, Mrs. William (Imanita Parrish Hall)",male,8.03,0,1,349239,55.8338,,S
600,0,3,"Eklund, Mr. Hans Linus",male,0.42,1,1,347083,118.1425,,C
891,1,1,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,,1,0,PC 17558,0.0,,S
386,0,3,"Daly, Mr. Eugene Patrick",female,0.42,1,0,113786,8.8468,,S
239,0,3,"Ridsdale, Miss. Lucy",male,,0,0,A/5. 10482,23.3705,C128,Q
878,0,3,"Yrois, Miss. Henriette (""Mrs Harbeck"")",male,0.42,0,0,219533,0.0,,C
196,1,1,"Tikkanen, Mr. Juho",female,,1,0,219533,10.584,A32,S
1,1,2,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,,0,0,349239,0.0,,S
1,1,1,"Panula, Mr. Jaako Arnold",female,0.42,3,0,349222,0.0,,S
85,1,1,"Simmons, Mr. John",male,67.62,0,0,17764,0.0,E46,Q
816,1,1,"Davies, Mr. Charles Henry",male,,1,1,219533,9.734,A31,S
1,1,1,"Giles, Mr. Frederick Edward",male,24.21,1,3,2689,16.907,,S
438,1,3,"Crosby, Capt. Edward Gifford",female,0.42,0,3,347083,8.3772,,S
891,1,3,"Collyer, Mr. Harvey",male,34.49,0,0,SC/PARIS 2133,23.0208,,S
1,0,1,"O'Driscoll, Miss. Bridget",male,3.38,0,0,349239,0.0,,C
1,1,2,"Leinonen, Mr. Antti Gustaf",male,,0,0,11751,221.2345,B28,S
1,0,3,"Jonkoff, Mr. Lalio",male,24.61,0,0,113796,11.674,,C
816,1,1,"Carlsson, Mr. August Sigfrid",male,32.37,1,2,W./C. 14263,0.0,F4,Q
891,0,3,"Mallet, Master. Andre",male,0.42,1,0,345572,0.0,,S
1,0,3,"Goodwin, Master. William Frederick",male,,0,1,345778,34.2918,,S
1,0,3,"Brewe, Dr. Arthur Jackson",male,22.29,6,1,19928,1.8959,,C
1,0,3,"Lesurer, Mr. Gustave J",male,58.21,0,0,54636,9.5493,E40,S
1,1,3,"Harper, Miss. Annie Jessie ""Nina""",male,,0,0,347061,49.6909,,S
1,1,2,"Dodge, Master. Washington",male,0.42,0,0,349239,42.3347,,S
453,0,1,"Daly, Mr. Eugene Patrick",male,5.0,0,0,349222,0.0,,S
1,0,3,"Canavan, Miss. Mary",male,80.0,1,0,4136,149.3399,,S
383,1,1,"McKane, Mr. Peter David",male,63.46,1,0,SOTON/O.Q. 3101311,0.0,F2,S
891,1,1,"Barbara, Miss. Saiide",female,7.8,1,0,C.A. 37671,0.0,,Q
780,1,1,"Collyer, Mr. Harvey",male,,1,0,A/4. 34244,16.3305,,S
1,0,3,"Rice, Master. Arthur",female,80.0,0,0,228414,39.2246,,S
1,1,3,"Davies, Master. John Morgan Jr",male,69.03,0,0,347077,2.8247,,S
891,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,5.21,0,2,A/5 21174,23.3823,C103,S
418,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,12.1,0,0,A/5 21174,27.0151,,S
1,0,3,"Sirayanian, Mr. Orsen",female,28.36,0,1,349239,19.4403,,Q
788,1,2,"Rush, Mr. Alfred George John",male,12.93,0,2,349239,10.9333,B79,S
552,1,3,"Ringhini, Mr. Sante",male,38.44,1,1,347083,53.2811,,S
891,0,3,"Barbara, Miss. Saiide",male,24.84,0,2,STON/O 2. 3101275,0.0,,C
352,1,2,"Karaic, Mr. Milan",female,,0,0,SC/PARIS 2133,14.4882,,C
891,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,2.59,6,2,PC 17759,0.0,,Q
1,0,3,"Brewe, Dr. Arthur Jackson",female,80.0,0,0,228414,0.0,,S
1,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,77.6,1,1,17764,25.7539,,C
61,0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,,0,0,SOTON/OQ 3101317,23.8838,,C
433,1,1,"Davis, Miss. Mary",female,31.89,4,0,54636,0.0,T,S
1,1,3,"Woolner, Mr. Hugh",female,,0,0,113051,11.6211,,S
543,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,80.0,1,1,347071,0.0,E49,C
891,1,3,"Barbara, Miss. Saiide",male,7.47,0,1,2689,4.3918,,C
709,0,3,"Hakkarainen, Mr. Pekka Pietari",male,,1,0,2669,0.0,C7,C
862,0,1,"Leinonen, Mr. Antti Gustaf",female,70.62,0,0,219533,11.4874,,S
449,0,1,"O'Connell, Mr. Patrick D",male,41.86,1,0,349239,0.0,,Q
36,1,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,34.13,7,0,347073,25.1246,,C
442,0,1,"Smith, Mr. Richard William",male,75.39,0,0,A/5 21174,55.7816,B73,C
409,1,3,"Collyer, Mr. Harvey",male,,1,0,SC/PARIS 2133,1.8575,C68,S
891,1,1,"Duane, Mr. Frank",female,5.8,1,0,A/5. 10482,17.2311,,S
891,0,3,"Lang, Mr. Fang",male,,1,3,SC/PARIS 2133,18.1585,,S
1,1,1,"Harrison, Mr. William",male,,1,0,17764,23.4126,,S
147,1,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,,0,0,113796,2.621,,Q
93,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,,7,0,315093,0.0,,C
520,1,3,"Canavan, Miss. Mary",male,27.14,1,0,SOTON/O.Q. 392078,0.0,,S
1,0,3,"Dodge, Master. Washington",male,0.42,0,1,11755,23.2385,,S
1,1,1,"Attalah, Mr. Sleiman",male,,0,0,113796,25.1884,,C
304,1,1,"Lang, Mr. Fang",male,18.37,0,0,349209,100.0236,E25,
387,0,2,"Richards, Mrs. Sidney (Emily Hocking)",male,52.86,1,1,113051,0.0,C99,S
374,1,3,"Ibrahim Shawah, Mr. Yousseff",male,25.15,0,0,54636,4.6843,E67,S
191,0,3,"Sandstrom, Miss. Marguerite Rut",male,62.33,0,0,219533,19.8208,,C
360,0,3,"Beavan, Mr. William Thomas",female,0.42,0,0,349239,0.0,B37,S
891,1,1,"Silverthorne, Mr. Spencer Victor",male,0.42,0,0,SC/PARIS 2133,40.4712,,C
1,1,3,"Bazzani, Miss. Albina",male,,0,1,11751,16.3988,,S
517,1,3,"Karlsson, Mr. Nils August",male,,1,1,11751,26.5115,,S
1,1,3,"Wells, Miss. Joan",male,,1,0,374910,0.0,,C
891,0,3,"Ivanoff, Mr. Kanio",female,9.93,0,0,2689,58.8918,,S
1,1,1,"O'Sullivan, Miss. Bridget Mary",male,80.0,0,0,228414,0.0,,S
404,1,3,"Elias, Mr. Joseph Jr",male,,0,0,2689,5.3922,,S
1,1,1,"Rice, Mrs. William (Margaret Norton)",male,,1,0,250655,0.0,,Q
364,0,1,"Mellinger, Miss. Madeleine Violet",male,28.75,0,0,236171,0.0,,C
699,1,3,"Williams, Mr. Howard Hugh ""Harry""",male,31.74,0,1,349239,6.7484,C46,S
35,1,3,"Lundahl, Mr. Johan Svensson",female,8.05,0,2,347083,25.54,,S
297,0,1,"Hampe, Mr. Leon",male,,8,0,219533,0.7133,D17,C
1,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,34.86,1,0,372622,11.694,,S
757,0,2,"Leinonen, Mr. Antti Gustaf",male,,8,1,A/5 21174,25.565,,Q
1,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,,0,0,111240,0.0,D19,Q
891,0,1,"Barbara, Miss. Saiide",female,,0,0,PC 17609,26.3035,,C
270,1,1,"Brewe, Dr. Arthur Jackson",male,10.92,0,0,250655,11.4501,A32,C
891,0,3,"Lang, Mr. Fang",female,,0,0,236171,0.0,,C
298,1,3,"Celotti, Mr. Francesco",male,,0,0,2641,2.6717,B77,Q
891,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",female,,1,0,347073,9.794,E67,C
1,1,3,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",male,,1,0,2664,3.2691,,S
